,user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
43669,U23196,73,,2020-07-19,,,5468.605,7,Netbanking,N,5
43670,U15620,61,F,09-07-2019,,U.k.,2792.164,8,Upi,N,4
43671,U16578,15,M,09-07-2019,,Germany,9111.559,12,Debitcard,N,4
43672,U09033,80,F,2020-07-19,,Uk,2528.9402,14,Creditcard,Unknown,2
43673,U14154,63,,29/10/2019,,India,5752.4077,0,Creditcard,N,5
43674,U16336,31,F,not available,,United states,5069.3384,13,Cod,Unknown,0
43675,U12199,72,F,,,USA,6038.0015,1,Credit card,Y,5
43676,U12776,88,,not available,,Uk,2549.2878,10,Unknown,N,1
43677,U22727,46,M,09-07-2019,,,8386.187,7,Credit card,Y,5
43678,U02931,65,M,29/10/2019,,India,1902.795,1,Cod,Y,2
43679,U14843,50,Other,09-07-2019,,India,3918.8203,4,Upi,N,0
43680,U23425,69,M,,,Germany,4465.286,14,Creditcard,N,0
43681,U05699,29,M,,2021-08-02 00:00:00,India,4617.5493,4,Creditcard,N,1
43682,U25021,78,M,29/10/2019,2021-08-02 00:00:00,,5455.0522,5,Creditcard,Unknown,2
43683,U24655,54,Other,,,U.s.a,5329.357,10,Upi,Y,1
43684,U21224,67,Other,2020-07-19,2021-08-02 00:00:00,U.s.a,6880.593,8,Netbanking,Y,4
43685,U27321,85,,,,India,3013.5962,4,Debitcard,N,3
43686,U28264,46,M,09-07-2019,,U.k.,4170.372,0,Credit card,N,0
43687,U07636,48,F,29/10/2019,,United states,7507.1475,0,Credit card,Unknown,3
43688,U01860,12,Other,,2021-08-02 00:00:00,Germany,4044.2288,0,Debitcard,N,4
43689,U21945,86,M,29/10/2019,,India,5894.9395,3,Upi,N,4
43690,U17314,84,M,09-07-2019,,Germany,3669.67,1,Credit card,Unknown,5
43691,U14989,83,M,not available,2021-08-02 00:00:00,Germany,1228.3063,7,Debitcard,Y,0
43692,U18318,82,F,,,,5820.061,13,Unknown,Y,5
43693,U15237,47,M,29/10/2019,,United states,1616.7523,8,Creditcard,Y,0
43694,U04367,55,M,,2021-08-02 00:00:00,India,4869.005,6,Netbanking,Unknown,2
43695,U13654,58,F,not available,,Germany,8067.066,7,Netbanking,N,5
43696,U02171,43,,09-07-2019,,U.k.,3489.7773,0,Credit card,N,4
43697,U03294,35,F,not available,,U.k.,4075.2388,13,Netbanking,N,1
43698,U13801,11,M,,,India,3516.6763,6,Unknown,Y,5
43699,U29357,65,F,29/10/2019,,U.s.a,7111.194,2,Creditcard,N,5
43700,U04747,16,,09-07-2019,,U.s.a,1232.962,10,Unknown,Y,1
43701,U04392,45,,2020-07-19,2021-08-02 00:00:00,United states,3245.966,8,Debitcard,N,4
43702,U05238,49,,not available,,India,6204.2256,13,Unknown,N,5
43703,U02834,87,F,09-07-2019,2021-08-02 00:00:00,,4323.913,7,Unknown,Y,3
43704,U15435,35,M,29/10/2019,,Germany,4241.2954,2,Unknown,N,3
43705,U12908,-5,M,29/10/2019,,Germany,7055.937,6,Upi,Y,0
43706,U26230,84,M,,,Germany,2666.8657,4,Unknown,N,1
43707,U07116,78,,2020-07-19,2021-08-02 00:00:00,Germany,4072.1218,4,Netbanking,N,5
43708,U02928,25,F,,,India,4935.343,7,Cod,N,2
43709,U23809,84,F,not available,,,7390.0815,14,Credit card,N,2
43710,U28179,18,M,29/10/2019,,U.k.,4827.698,10,Upi,Y,5
43711,U22134,31,F,09-07-2019,2021-08-02 00:00:00,,2449.2766,4,Debitcard,Unknown,5
43712,U06494,14,M,not available,,India,4894.282,3,Upi,N,3
43713,U01672,-5,,29/10/2019,,United states,3704.127,9,Debitcard,N,1
43714,U08190,52,M,2020-07-19,,U.s.a,1741.009,12,Creditcard,Unknown,3
43715,U23828,39,M,not available,,,5433.3477,0,Creditcard,Y,5
43716,U04350,83,F,29/10/2019,,USA,5939.2983,7,Upi,N,4
43717,U01287,41,,09-07-2019,2021-08-02 00:00:00,Uk,5105.1187,7,Netbanking,Unknown,1
43718,U10918,26,M,not available,,Germany,6919.462,6,Netbanking,N,2
43719,U16036,76,,,,USA,7335.7075,14,Upi,Y,4
43720,U28700,35,Other,not available,,,5095.207,7,Unknown,N,3
43721,U06610,21,,not available,2021-08-02 00:00:00,Germany,5530.1973,1,Credit card,N,5
43722,U09250,46,Other,not available,,U.s.a,3645.0122,11,Credit card,N,3
43723,U29420,51,F,,,Germany,2231.6438,11,Upi,N,3
43724,U29989,66,,29/10/2019,,Uk,5065.3325,8,Cod,Y,5
43725,U25177,21,Other,29/10/2019,,Germany,7588.443,0,Cod,Y,3
43726,U27850,55,F,29/10/2019,,Germany,3062.3938,9,Netbanking,N,2
43727,U06883,36,M,29/10/2019,,,6696.3716,5,Upi,Unknown,3
43728,U11170,87,M,not available,,Uk,3647.0586,10,Unknown,Y,5
43729,U21571,16,M,09-07-2019,2021-08-02 00:00:00,United states,7568.286,3,Upi,Y,4
43730,U16514,47,Other,not available,,USA,2661.412,9,Credit card,N,0
43731,U08044,57,Other,29/10/2019,,India,4664.9565,6,Unknown,Unknown,4
43732,U08302,51,,29/10/2019,,India,6094.0557,14,Creditcard,Y,2
43733,U27147,36,M,,,U.s.a,5737.845,11,Upi,N,5
43734,U27935,19,,not available,,U.s.a,5615.015,10,Unknown,N,1
43735,U02734,51,F,29/10/2019,,U.s.a,5788.7397,4,Credit card,Y,5
43736,U25406,67,F,not available,,India,8960.088,7,Netbanking,Y,5
43737,U25241,50,F,2020-07-19,2021-08-02 00:00:00,India,8180.7607,10,Credit card,Y,2
43738,U01066,18,F,2020-07-19,,U.s.a,6653.9707,6,Debitcard,Unknown,1
43739,U04970,55,M,09-07-2019,,Uk,6490.761,13,Upi,Y,0
43740,U20172,?,,09-07-2019,,,6154.665,13,Upi,Y,1
43741,U17701,63,F,09-07-2019,,Germany,2617.1663,3,Upi,Unknown,3
43742,U16668,68,M,2020-07-19,,India,6675.6255,7,Unknown,N,5
43743,U23350,22,M,,,India,5133.1787,5,Upi,N,4
43744,U29235,25,,not available,,Germany,1068.2003,0,Debitcard,Y,4
43745,U07794,54,,09-07-2019,,USA,905.9889,6,Cod,N,2
43746,U04114,41,M,not available,2021-08-02 00:00:00,India,4614.747,0,Upi,Y,2
43747,U28154,49,,29/10/2019,2021-08-02 00:00:00,Uk,4022.7468,7,Cod,Unknown,0
43748,U12834,53,M,29/10/2019,,Uk,5829.8105,6,Unknown,N,4
43749,U16431,,M,09-07-2019,2021-08-02 00:00:00,U.s.a,6664.5986,0,Creditcard,Y,4
43750,U26344,56,M,2020-07-19,,,8466.766,1,Creditcard,N,4
43751,U06138,79,F,not available,,India,3893.3232,11,Credit card,Y,3
43752,U28890,69,,29/10/2019,,U.s.a,4593.7163,8,Upi,N,0
43753,U21245,44,F,29/10/2019,2021-08-02 00:00:00,USA,7869.7954,10,Creditcard,Y,2
43754,U19643,84,,,,,2870.7803,4,Unknown,N,5
43755,U10270,69,Other,not available,,,7301.9624,14,Creditcard,Unknown,0
43756,U10498,46,M,,,,4653.4,14,Upi,N,4
43757,U24226,31,,not available,,,1766.0874,0,Debitcard,Unknown,3
43758,U03415,22,F,09-07-2019,,U.s.a,6127.9,1,Upi,Y,4
43759,U12595,25,F,09-07-2019,,India,4449.014,0,Debitcard,Y,5
43760,U27718,69,F,29/10/2019,,U.s.a,7314.4214,1,Creditcard,Unknown,0
43761,U06450,51,F,not available,,United states,1248.5186,1,Unknown,N,5
43762,U25143,22,M,29/10/2019,2021-08-02 00:00:00,U.s.a,863.76117,14,Upi,N,0
43763,U13410,72,F,09-07-2019,2021-08-02 00:00:00,Germany,1887.5574,10,Upi,Unknown,3
43764,U06164,41,,not available,,India,8505.626,12,Unknown,Unknown,4
43765,U07787,32,,09-07-2019,,Germany,7077.475,8,Upi,Y,3
43766,U15924,52,F,09-07-2019,,India,3463.7114,7,Credit card,N,1
43767,U12518,41,F,2020-07-19,,U.k.,3391.6848,1,Debitcard,Y,3
43768,U20449,37,,not available,2021-08-02 00:00:00,India,5675.304,9,Upi,N,5
43769,U00081,42,M,not available,,India,3688.9119,2,Unknown,N,1
43770,U03005,35,M,,,India,2851.4897,9,Creditcard,N,4
43771,U08408,20,M,29/10/2019,,Uk,3369.244,8,Creditcard,Y,4
43772,U00334,51,F,not available,,India,5567.2686,7,Credit card,Unknown,4
43773,U25134,38,M,,,Uk,4284.251,3,Debitcard,N,3
43774,U11103,11,F,,2021-08-02 00:00:00,Germany,4454.5776,12,Unknown,Unknown,3
43775,U25449,43,,not available,,India,5068.9976,12,Upi,Unknown,1
43776,U08944,47,Other,09-07-2019,2021-08-02 00:00:00,India,4604.5703,6,Credit card,Unknown,5
43777,U11953,21,,29/10/2019,2021-08-02 00:00:00,U.k.,3147.1958,0,Netbanking,Y,1
43778,U25169,61,M,not available,2021-08-02 00:00:00,Uk,7989.5317,7,Unknown,N,3
43779,U10943,30,M,,2021-08-02 00:00:00,USA,6051.846,10,Credit card,N,2
43780,U23452,49,M,09-07-2019,,U.k.,1492.8602,12,Creditcard,Y,4
43781,U26254,76,M,09-07-2019,2021-08-02 00:00:00,Germany,8058.834,6,Upi,Unknown,4
43782,U03897,58,F,29/10/2019,2021-08-02 00:00:00,United states,5897.0586,10,Debitcard,Unknown,3
43783,U24342,35,M,09-07-2019,2021-08-02 00:00:00,U.k.,4632.3604,10,Creditcard,N,2
43784,U24485,61,Other,,,USA,3999.0752,13,Unknown,N,1
43785,U04648,71,M,not available,,,7486.247,13,Unknown,Y,1
43786,U09674,78,F,29/10/2019,,Germany,4381.7993,13,Unknown,Y,0
43787,U17166,70,M,not available,2021-08-02 00:00:00,Uk,3206.7012,6,Debitcard,Unknown,0
43788,U26710,-5,M,09-07-2019,,Germany,3215.3276,14,Netbanking,Unknown,4
43789,U19970,55,F,09-07-2019,2021-08-02 00:00:00,U.k.,2385.6187,0,Debitcard,N,0
43790,U03794,81,F,not available,,India,6233.0757,6,Unknown,Unknown,5
43791,U29184,38,M,09-07-2019,,United states,7344.2886,4,Unknown,Y,1
43792,U25559,59,,,,USA,5627.549,11,Unknown,Y,1
43793,U15344,11,Other,not available,,,2869.654,4,Unknown,Y,5
43794,U12874,73,Other,,,,4269.2905,14,Upi,Unknown,0
43795,U05597,75,Other,09-07-2019,,Uk,3608.2532,10,Upi,Y,3
43796,U07050,52,F,29/10/2019,,USA,7546.3413,11,Upi,N,3
43797,U05051,19,,,2021-08-02 00:00:00,Germany,2760.4397,4,Debitcard,Y,5
43798,U17126,62,M,09-07-2019,2021-08-02 00:00:00,,4672.8823,8,Upi,N,5
43799,U04544,,F,2020-07-19,,,8678.333,13,Unknown,Unknown,3
43800,U12875,37,F,09-07-2019,,U.k.,4082.0862,4,Unknown,Unknown,3
43801,U04355,11,M,,,Germany,5768.8604,8,Creditcard,Y,5
43802,U19992,38,,2020-07-19,,Germany,4345.8633,3,Unknown,Y,3
43803,U19655,61,M,29/10/2019,2021-08-02 00:00:00,USA,7403.4204,10,Netbanking,Y,5
43804,U18894,23,M,2020-07-19,,Germany,5069.5093,9,Credit card,Unknown,5
43805,U28586,37,M,09-07-2019,2021-08-02 00:00:00,United states,3352.035,3,Debitcard,N,1
43806,U08285,10,M,09-07-2019,2021-08-02 00:00:00,U.s.a,3791.3574,4,Debitcard,Y,5
43807,U13308,68,,,,India,4948.678,3,Unknown,N,3
43808,U22439,53,F,not available,2021-08-02 00:00:00,India,2624.6404,2,Debitcard,Y,2
43809,U17759,89,Other,,,,4635.4995,10,Cod,N,4
43810,U25707,200,F,29/10/2019,2021-08-02 00:00:00,Uk,3922.913,7,Cod,Y,5
43811,U02516,87,M,,2021-08-02 00:00:00,USA,6724.5015,3,Netbanking,Y,4
43812,U22622,52,F,09-07-2019,,,7951.2246,10,Upi,Y,4
43813,U13155,26,F,2020-07-19,,United states,4567.473,6,Upi,Unknown,5
43814,U16474,63,,not available,,USA,5675.116,0,Netbanking,Y,4
43815,U15403,24,F,not available,,India,3881.507,4,Unknown,Y,5
43816,U01479,57,F,not available,2021-08-02 00:00:00,Germany,6092.8516,11,Debitcard,Y,2
43817,U17338,55,M,09-07-2019,,India,5496.202,10,Credit card,Unknown,3
43818,U27007,58,F,,,USA,5020.906,11,Netbanking,N,5
43819,U08214,45,Other,09-07-2019,2021-08-02 00:00:00,Uk,4198.2666,0,Upi,N,3
43820,U26301,23,M,not available,,Uk,5797.855,3,Debitcard,Y,3
43821,U12310,12,,2020-07-19,,U.k.,7435.068,14,Unknown,Unknown,0
43822,U19689,15,M,09-07-2019,2021-08-02 00:00:00,U.k.,760.1318,4,Credit card,N,5
43823,U18105,31,,,,U.s.a,6007.995,7,Upi,Y,3
43824,U26016,31,M,29/10/2019,,India,2392.4722,10,Cod,N,3
43825,U21836,45,M,29/10/2019,,Germany,4332.483,7,Cod,Unknown,2
43826,U29246,80,M,29/10/2019,,,8196.601,12,Unknown,Y,1
43827,U26726,59,M,09-07-2019,,Germany,3280.0103,7,Upi,Unknown,0
43828,U02547,85,F,29/10/2019,,India,4285.2383,2,Credit card,Y,4
43829,U04923,89,F,09-07-2019,,India,1782.0277,10,Unknown,N,5
43830,U28130,78,Other,09-07-2019,,India,8417.363,8,Upi,N,3
43831,U16572,44,M,29/10/2019,,Germany,1532.4077,10,Upi,Y,1
43832,U16207,18,Other,2020-07-19,,United states,-78.12816,11,Unknown,N,2
43833,U00459,38,M,09-07-2019,,,8947.289,1,Upi,Unknown,5
43834,U02236,36,M,not available,,,4776.121,5,Cod,N,5
43835,U20830,66,Other,not available,2021-08-02 00:00:00,Germany,6876.1587,11,Unknown,Y,0
43836,U00580,83,F,,,USA,5138.9946,8,Unknown,Unknown,5
43837,U18545,68,M,09-07-2019,,,8085.489,7,Debitcard,Unknown,1
43838,U14439,51,M,29/10/2019,,Germany,7107.5884,2,Unknown,Unknown,4
43839,U04715,62,M,,,U.s.a,5974.7715,14,Creditcard,N,0
43840,U26107,47,M,,,Germany,2875.544,6,Cod,N,3
43841,U25944,13,M,2020-07-19,,U.s.a,5512.5396,7,Upi,Y,5
43842,U10626,61,M,2020-07-19,,Germany,6917.25,5,Unknown,Y,3
43843,U27567,53,M,2020-07-19,,Uk,7975.5664,8,Upi,Y,5
43844,U05897,32,F,09-07-2019,2021-08-02 00:00:00,Uk,5134.1865,0,Netbanking,Y,4
43845,U19286,83,F,,,Uk,6512.106,9,Credit card,Unknown,1
43846,U29904,79,M,09-07-2019,,United states,1436.2749,12,Upi,N,1
43847,U27106,86,M,2020-07-19,2021-08-02 00:00:00,,2213.596,2,Upi,Y,3
43848,U08664,78,M,2020-07-19,2021-08-02 00:00:00,USA,5219.029,6,Unknown,N,3
43849,U17242,69,,not available,,USA,5696.1626,8,Credit card,Y,5
43850,U11181,13,F,2020-07-19,,Germany,5461.1675,10,Debitcard,Y,2
43851,U18824,12,F,2020-07-19,,Germany,5323.2,3,Debitcard,Y,0
43852,U11898,32,Other,not available,,,4365.332,10,Upi,N,5
43853,U01712,46,F,09-07-2019,,India,5304.971,10,Unknown,Unknown,0
43854,U16899,27,F,29/10/2019,2021-08-02 00:00:00,U.s.a,5894.967,9,Debitcard,Y,5
43855,U07355,14,,09-07-2019,,United states,5225.786,3,Cod,Y,5
43856,U10585,50,Other,2020-07-19,,Uk,3450.4746,1,Netbanking,Unknown,4
43857,U17759,47,F,09-07-2019,,India,5091.934,11,Unknown,Unknown,5
43858,U23068,56,M,,,U.s.a,5102.958,5,Creditcard,N,1
43859,U03669,?,M,,,,2602.9553,2,Creditcard,Y,1
43860,U14382,81,M,09-07-2019,,Uk,3198.7065,7,Unknown,N,3
43861,U15436,21,M,29/10/2019,2021-08-02 00:00:00,India,8751.451,3,Unknown,Y,5
43862,U18774,39,F,,,United states,5551.0063,4,Upi,Y,2
43863,U03262,15,,,,U.s.a,4202.239,8,Unknown,N,0
43864,U04638,70,M,2020-07-19,,,4329.7905,12,Creditcard,Y,1
43865,U02866,81,M,2020-07-19,2021-08-02 00:00:00,USA,1194.5132,8,Unknown,Y,5
43866,U24232,73,M,29/10/2019,,USA,5461.9414,0,Creditcard,N,5
43867,U09251,78,,29/10/2019,,India,4339.536,0,Netbanking,N,0
43868,U08948,20,M,29/10/2019,2021-08-02 00:00:00,,6271.983,7,Credit card,Unknown,4
43869,U19879,71,F,,2021-08-02 00:00:00,Germany,6036.6016,0,Upi,N,4
43870,U22878,26,F,29/10/2019,,India,1962.0901,9,Netbanking,N,5
43871,U00187,86,M,,,Germany,7009.8467,3,Cod,Unknown,5
43872,U10573,29,F,09-07-2019,,India,5248.4326,6,Cod,Unknown,5
43873,U20962,35,,2020-07-19,2021-08-02 00:00:00,United states,3649.8052,5,Unknown,N,1
43874,U29911,68,M,29/10/2019,,U.k.,7488.5225,5,Debitcard,Y,1
43875,U29853,34,,,2021-08-02 00:00:00,United states,6310.589,10,Unknown,Unknown,1
43876,U24477,27,M,29/10/2019,,India,1575.8812,11,Upi,Y,0
43877,U19098,38,F,09-07-2019,,Germany,4696.83,14,Cod,N,2
43878,U07408,76,M,not available,2021-08-02 00:00:00,India,4730.333,7,Creditcard,N,5
43879,U16679,44,Other,not available,,United states,7911.6904,13,Unknown,Y,3
43880,U03533,24,,29/10/2019,,Germany,4497.8896,7,Creditcard,N,5
43881,U04140,60,F,29/10/2019,,Uk,7310.393,5,Unknown,Y,0
43882,U04042,12,Other,,,U.s.a,6862.8457,1,Cod,Unknown,4
43883,U26618,30,Other,2020-07-19,,India,5535.6753,1,Debitcard,Unknown,4
43884,U20654,70,F,not available,,U.k.,3030.9521,10,Debitcard,N,3
43885,U19435,12,M,not available,2021-08-02 00:00:00,,3009.4038,10,Unknown,N,0
43886,U21849,62,F,not available,,U.k.,2846.4119,2,Upi,Unknown,3
43887,U07733,44,,2020-07-19,,Germany,3222.3342,4,Upi,Unknown,5
43888,U14676,59,F,not available,,Germany,4364.3306,2,Unknown,N,5
43889,U26376,17,M,2020-07-19,,,4332.2925,6,Creditcard,N,0
43890,U06005,57,,not available,,Germany,6642.2017,6,Unknown,Unknown,3
43891,U05870,12,M,not available,2021-08-02 00:00:00,Germany,6585.0566,0,Debitcard,N,5
43892,U03904,63,M,,2021-08-02 00:00:00,Uk,5460.894,7,Upi,N,3
43893,U15467,84,F,,,U.k.,6709.063,1,Upi,Unknown,2
43894,U11973,11,Other,09-07-2019,,India,5590.491,12,Credit card,N,5
43895,U14208,42,M,,,,7986.461,12,Creditcard,N,3
43896,U02261,81,,not available,,U.k.,6172.9795,10,Cod,Y,0
43897,U26098,21,F,not available,2021-08-02 00:00:00,United states,3216.0762,9,Credit card,N,2
43898,U13045,28,,09-07-2019,,USA,6510.259,1,Netbanking,Y,0
43899,U17804,27,M,09-07-2019,,U.s.a,3936.344,10,Upi,Y,0
43900,U23077,59,Other,29/10/2019,,U.k.,7336.2705,14,Cod,Y,5
43901,U29168,200,F,,,Uk,6262.3823,0,Upi,N,3
43902,U14508,31,Other,2020-07-19,,India,5926.189,10,Cod,N,2
43903,U24680,39,F,2020-07-19,2021-08-02 00:00:00,U.s.a,7010.6475,14,Netbanking,Unknown,5
43904,U28199,?,M,29/10/2019,2021-08-02 00:00:00,U.s.a,4137.0967,5,Upi,Unknown,1
43905,U16862,15,M,2020-07-19,2021-08-02 00:00:00,,3870.4458,0,Unknown,Unknown,3
43906,U21902,10,M,29/10/2019,,Uk,3756.1958,13,Debitcard,N,1
43907,U06577,18,,09-07-2019,,U.s.a,4645.623,5,Debitcard,N,5
43908,U06785,61,F,not available,,Germany,2681.4514,3,Creditcard,N,5
43909,U08884,89,F,09-07-2019,,U.s.a,5256.633,8,Upi,N,3
43910,U03038,38,F,2020-07-19,,U.k.,5180.7705,6,Upi,N,5
43911,U27545,71,F,,,,5766.597,0,Upi,N,2
43912,U00193,38,M,2020-07-19,,Germany,7687.5,6,Unknown,N,1
43913,U26065,14,,,2021-08-02 00:00:00,Germany,3626.94,10,Upi,Unknown,3
43914,U16442,,,2020-07-19,,,1915.7333,0,Unknown,Unknown,5
43915,U18270,31,M,2020-07-19,,India,7616.4595,9,Netbanking,N,3
43916,U11801,58,,29/10/2019,,Uk,3669.1633,1,Unknown,Unknown,2
43917,U20957,17,,2020-07-19,,Germany,5059.6855,5,Upi,N,5
43918,U21606,?,,2020-07-19,,USA,5233.5435,0,Credit card,Unknown,5
43919,U02580,87,M,,,India,6815.5264,7,Cod,N,2
43920,U26544,77,M,09-07-2019,,U.s.a,4432.2144,10,Credit card,Y,5
43921,U12879,49,M,29/10/2019,,India,6314.407,10,Credit card,Y,5
43922,U29510,33,,09-07-2019,,,5034.4717,0,Debitcard,Unknown,5
43923,U12245,85,F,09-07-2019,,,3585.354,10,Netbanking,Y,5
43924,U13633,22,M,2020-07-19,2021-08-02 00:00:00,Uk,3282.8406,2,Cod,Y,5
43925,U21028,59,F,,,Germany,3513.7117,2,Debitcard,Y,5
43926,U11277,54,F,not available,,Uk,3648.841,7,Unknown,N,1
43927,U07623,13,F,09-07-2019,2021-08-02 00:00:00,Uk,6008.6777,7,Unknown,Y,3
43928,U00220,72,M,2020-07-19,,U.k.,1306.4077,12,Cod,Unknown,5
43929,U00875,74,,09-07-2019,,USA,5106.76,10,Cod,N,1
43930,U11654,36,F,09-07-2019,,Germany,5604.347,7,Debitcard,Y,3
43931,U27301,72,,2020-07-19,,,6719.944,9,Cod,Y,5
43932,U01196,20,,,,India,7116.2246,3,Unknown,Y,1
43933,U19093,51,F,09-07-2019,,India,2945.4326,0,Upi,N,3
43934,U19115,200,M,09-07-2019,,Germany,2854.9084,13,Cod,Y,1
43935,U16719,47,Other,09-07-2019,2021-08-02 00:00:00,Uk,3704.7827,2,Upi,Y,2
43936,U08416,79,M,2020-07-19,,,1228.7529,10,Credit card,Y,4
43937,U23398,71,F,not available,,USA,6926.9746,4,Upi,Y,2
43938,U14370,13,M,not available,,,2134.2686,8,Unknown,Y,4
43939,U28517,43,M,29/10/2019,2021-08-02 00:00:00,U.k.,5877.381,11,Debitcard,Y,3
43940,U28859,35,M,29/10/2019,2021-08-02 00:00:00,,3534.4158,3,Debitcard,N,4
43941,U01247,63,M,not available,,Uk,5887.792,2,Upi,Y,5
43942,U24564,36,F,,,Germany,4540.7114,0,Netbanking,Y,5
43943,U27266,48,,09-07-2019,,Germany,3962.2788,9,Upi,Unknown,3
43944,U20341,200,F,not available,,Germany,5683.181,10,Credit card,Unknown,5
43945,U13250,30,,,,Germany,8670.025,7,Unknown,Y,0
43946,U07111,63,F,09-07-2019,,India,-725.19403,5,Creditcard,Y,5
43947,U20973,65,F,,,,1416.5319,10,Unknown,Unknown,5
43948,U01886,72,M,not available,2021-08-02 00:00:00,USA,6416.581,2,Cod,N,3
43949,U00310,51,F,,,Germany,2249.4697,7,Debitcard,N,5
43950,U10760,35,Other,,,,1982.744,14,Upi,Y,4
43951,U17988,78,F,not available,,India,5003.383,14,Debitcard,Unknown,5
43952,U22043,29,M,09-07-2019,2021-08-02 00:00:00,,5960.471,0,Unknown,N,5
43953,U20366,81,F,29/10/2019,2021-08-02 00:00:00,,6153.223,6,Unknown,N,0
43954,U24944,?,F,09-07-2019,,USA,3687.1577,10,Creditcard,Unknown,1
43955,U03546,62,,2020-07-19,,India,6820.878,7,Unknown,Unknown,2
43956,U21225,78,,29/10/2019,,U.k.,6811.707,11,Netbanking,Unknown,3
43957,U22558,77,M,29/10/2019,2021-08-02 00:00:00,India,3182.9954,0,Unknown,Y,4
43958,U05351,14,F,29/10/2019,,U.s.a,7838.957,6,Unknown,N,2
43959,U24401,25,Other,2020-07-19,,,6986.776,0,Upi,Y,2
43960,U17381,18,F,2020-07-19,,Germany,6151.9175,11,Netbanking,Y,5
43961,U00496,34,M,2020-07-19,,India,4952.6436,14,Netbanking,Y,3
43962,U22069,66,F,29/10/2019,2021-08-02 00:00:00,United states,6422.734,9,Debitcard,Y,3
43963,U17347,47,,not available,,India,4542.7734,2,Cod,N,5
43964,U10196,17,M,not available,,Germany,6310.6357,8,Upi,Y,2
43965,U01198,74,Other,09-07-2019,,India,6181.078,0,Unknown,N,5
43966,U10537,40,M,2020-07-19,,United states,7407.6377,10,Upi,Unknown,4
43967,U05910,42,F,2020-07-19,,U.k.,5819.868,5,Credit card,Y,2
43968,U05484,64,M,29/10/2019,,India,3110.5374,14,Upi,N,2
43969,U13397,78,M,not available,,,2405.2703,9,Creditcard,Y,5
43970,U00576,?,M,09-07-2019,,U.k.,2095.2175,6,Upi,N,0
43971,U19544,45,F,not available,,India,7171.8047,10,Creditcard,Y,2
43972,U00053,-5,F,2020-07-19,2021-08-02 00:00:00,Uk,3509.1,3,Netbanking,Unknown,0
43973,U15989,33,M,,,Germany,6377.218,14,Unknown,Unknown,5
43974,U11624,70,F,,,Germany,6426.093,13,Creditcard,N,3
43975,U15835,,Other,,,U.k.,4961.8994,6,Debitcard,Y,2
43976,U00228,37,M,09-07-2019,2021-08-02 00:00:00,U.s.a,5940.8413,4,Unknown,N,3
43977,U25354,69,F,,,Germany,5852.8066,11,Netbanking,N,1
43978,U16190,88,,29/10/2019,,India,5014.192,7,Cod,Y,4
43979,U12022,82,F,09-07-2019,2021-08-02 00:00:00,Germany,3190.496,7,Upi,N,5
43980,U00984,48,,,,Uk,9707.801,4,Creditcard,N,5
43981,U12660,40,Other,,,India,4164.3467,13,Upi,Y,3
43982,U25044,10,M,2020-07-19,,India,8573.283,6,Cod,N,4
43983,U18851,22,Other,2020-07-19,2021-08-02 00:00:00,USA,6747.4062,7,Cod,Y,2
43984,U10041,75,F,09-07-2019,,,2321.2283,10,Unknown,Y,5
43985,U00531,51,M,09-07-2019,2021-08-02 00:00:00,India,5295.473,7,Upi,Y,5
43986,U13711,46,Other,09-07-2019,2021-08-02 00:00:00,U.k.,4955.179,1,Upi,Y,2
43987,U11227,66,M,09-07-2019,2021-08-02 00:00:00,United states,5329.1416,11,Upi,N,2
43988,U29879,44,M,2020-07-19,2021-08-02 00:00:00,India,4119.507,5,Upi,Unknown,5
43989,U08028,46,Other,,2021-08-02 00:00:00,United states,3107.5083,14,Debitcard,N,1
43990,U16945,84,M,not available,,USA,342.68332,10,Upi,N,2
43991,U00089,?,M,09-07-2019,,USA,8505.619,0,Unknown,N,2
43992,U05735,29,F,29/10/2019,,,594.7322,7,Cod,Y,4
43993,U25982,75,M,09-07-2019,,U.s.a,7401.9907,7,Debitcard,Unknown,3
43994,U29040,89,M,,,India,5578.6714,10,Unknown,N,3
43995,U03145,32,,09-07-2019,,India,3885.7278,4,Netbanking,Y,3
43996,U01292,64,M,,,Uk,3579.7996,5,Unknown,Y,5
43997,U20494,66,,29/10/2019,2021-08-02 00:00:00,United states,6341.4126,5,Unknown,Unknown,5
43998,U23880,59,,not available,2021-08-02 00:00:00,,7777.799,9,Upi,N,5
43999,U07559,47,M,,2021-08-02 00:00:00,Uk,4565.0913,10,Unknown,N,3
44000,U03781,56,Other,,2021-08-02 00:00:00,Uk,4795.0854,2,Debitcard,Y,1
44001,U20451,39,M,09-07-2019,2021-08-02 00:00:00,U.k.,3586.8743,9,Unknown,N,3
44002,U19889,77,F,,,,5168.0444,1,Unknown,Y,5
44003,U02391,52,M,,,Germany,-99.35149,0,Upi,Unknown,1
44004,U17602,36,M,,,USA,2422.7488,2,Creditcard,N,5
44005,U26521,?,F,29/10/2019,,United states,7259.0835,13,Cod,Unknown,5
44006,U21539,73,Other,29/10/2019,,USA,8738.0625,5,Upi,Y,4
44007,U13204,15,,,,Uk,7211.6865,0,Debitcard,Unknown,3
44008,U02252,40,F,not available,,United states,6337.735,7,Netbanking,Unknown,5
44009,U03891,85,Other,2020-07-19,2021-08-02 00:00:00,Germany,7482.678,2,Creditcard,N,3
